sale_id,product_id,customer_id,sale_date,quantity,unit_price,discount_pct,discount_amount,total_amount
3916,55,104,2023-08-29,28,4.78,20,26.77,107.07
3917,74,63,2023-06-18,40,1.88,20,15.04,60.16
3918,87,41,2024-08-30,39,6.56,0,0.0,255.84
3919,97,22,2023-03-26,7,2.49,0,0.0,17.43
3920,204,3,2024-03-14,10,7.46,10,7.46,67.14
3921,127,24,2023-06-05,45,1.68,15,11.34,64.26
3922,14,1,2023-02-03,31,5.52,0,0.0,171.12
3923,35,75,2024-12-03,24,2.64,15,9.5,53.86
3924,236,92,2023-03-31,43,3.2,10,13.76,123.84
3925,11,43,2023-04-13,20,2.19,0,0.0,43.8
3926,10,150,2024-09-21,6,2.66,0,0.0,15.96
3927,1,50,2024-05-17,11,1.69,5,0.93,17.66
3928,28,69,2024-09-22,38,3.09,0,0.0,117.42
3929,215,135,2024-09-19,5,7.12,20,7.12,28.48
3930,73,36,2024-09-12,5,7.55,5,1.89,35.86
3931,219,67,2024-12-17,11,8.09,15,13.35,75.64
3932,132,25,2023-08-18,32,2.84,10,9.09,81.79
3933,177,73,2023-12-13,3,5.07,5,0.76,14.45
3934,171,42,2024-04-08,45,6.7,5,15.07,286.43
3935,92,131,2024-10-31,20,3.29,0,0.0,65.8
3936,181,103,2023-08-29,27,6.51,20,35.15,140.62
3937,204,80,2023-08-04,43,7.46,0,0.0,320.78
3938,62,119,2023-06-08,10,6.51,15,9.76,55.34
3939,10,21,2023-05-01,4,2.66,10,1.06,9.58
3940,38,28,2023-06-02,29,8.77,0,0.0,254.33
3941,186,19,2023-12-07,19,3.45,20,13.11,52.44
3942,177,82,2024-05-08,38,5.07,0,0.0,192.66
3943,112,105,2024-11-15,8,8.58,15,10.3,58.34
3944,242,142,2023-11-06,47,2.88,10,13.54,121.82
3945,240,54,2023-02-04,31,2.27,15,10.56,59.81
3946,94,41,2023-12-20,26,3.87,0,0.0,100.62
3947,17,13,2023-09-16,3,1.84,20,1.1,4.42
3948,100,48,2024-11-05,32,6.08,5,9.73,184.83
3949,102,83,2023-12-01,29,8.48,0,0.0,245.92
3950,191,109,2024-08-03,43,3.18,0,0.0,136.74
3951,223,48,2023-06-18,1,6.34,20,1.27,5.07
3952,65,107,2023-12-09,6,2.93,5,0.88,16.7
3953,38,11,2024-06-09,9,8.77,0,0.0,78.93
3954,155,127,2023-07-04,18,4.6,0,0.0,82.8
3955,107,10,2024-10-08,50,2.19,0,0.0,109.5
3956,93,88,2023-12-12,40,6.53,0,0.0,261.2
3957,1,27,2024-05-28,31,1.69,20,10.48,41.91
3958,52,55,2024-11-27,10,3.49,0,0.0,34.9
3959,169,130,2024-02-05,18,3.54,10,6.37,57.35
3960,228,136,2024-09-18,38,4.69,10,17.82,160.4
3961,51,112,2023-02-10,50,2.46,15,18.45,104.55
3962,117,141,2024-04-12,19,4.15,10,7.89,70.96
3963,12,73,2024-02-22,22,7.85,0,0.0,172.7
3964,151,17,2024-03-03,31,2.2,20,13.64,54.56
3965,238,119,2023-08-25,39,3.55,10,13.85,124.6
3966,237,81,2024-04-05,38,1.61,0,0.0,61.18
3967,68,77,2023-02-09,42,1.95,20,16.38,65.52
3968,210,59,2023-09-18,43,7.0,10,30.1,270.9
3969,102,68,2023-08-23,1,8.48,10,0.85,7.63
3970,11,57,2024-02-11,29,2.19,0,0.0,63.51
3971,1,111,2023-10-08,4,1.69,0,0.0,6.76
3972,138,140,2024-05-28,27,1.51,0,0.0,40.77
3973,223,79,2024-11-10,50,6.34,10,31.7,285.3
3974,14,128,2024-06-30,38,5.52,0,0.0,209.76
3975,170,142,2023-04-29,19,2.54,20,9.65,38.61
3976,219,61,2023-12-03,25,8.09,10,20.23,182.02
3977,46,140,2023-01-15,42,5.99,0,0.0,251.58
3978,176,110,2024-10-24,6,7.92,0,0.0,47.52
3979,63,123,2023-05-13,2,6.92,0,0.0,13.84
3980,239,67,2023-10-27,11,6.72,15,11.09,62.83
3981,172,66,2024-03-12,27,1.98,0,0.0,53.46
3982,53,42,2023-10-23,24,8.72,0,0.0,209.28
3983,80,139,2024-10-16,45,4.67,10,21.02,189.13
3984,18,20,2023-05-05,10,8.88,20,17.76,71.04
3985,219,1,2023-10-04,16,8.09,0,0.0,129.44
3986,46,30,2023-12-12,49,5.99,5,14.68,278.83
3987,32,129,2024-07-01,50,7.1,20,71.0,284.0
3988,120,131,2024-11-15,8,8.81,5,3.52,66.96
3989,158,72,2023-04-05,6,8.19,0,0.0,49.14
3990,91,46,2023-07-13,25,8.5,20,42.5,170.0
3991,140,65,2024-09-27,47,6.17,0,0.0,289.99
3992,206,23,2023-05-30,5,2.02,0,0.0,10.1
3993,88,42,2024-12-07,34,2.4,20,16.32,65.28
3994,137,50,2024-10-08,31,3.41,20,21.14,84.57
3995,90,8,2024-02-03,22,4.64,20,20.42,81.66
3996,203,111,2024-06-08,7,2.26,20,3.16,12.66
3997,199,104,2023-07-14,14,2.31,0,0.0,32.34
3998,159,124,2024-12-15,50,3.14,10,15.7,141.3
3999,18,59,2024-05-21,43,8.88,20,76.37,305.47
4000,143,118,2024-10-19,25,6.72,0,0.0,168.0
4001,95,51,2024-04-08,3,4.93,0,0.0,14.79
4002,49,1,2023-01-18,37,2.14,0,0.0,79.18
4003,171,96,2024-03-01,42,6.7,0,0.0,281.4
4004,192,2,2024-04-19,21,7.15,20,30.03,120.12
4005,22,35,2024-06-17,7,6.06,10,4.24,38.18
4006,144,30,2024-04-29,38,2.94,0,0.0,111.72
4007,127,142,2023-12-15,36,1.68,15,9.07,51.41
4008,31,9,2023-09-09,41,7.08,0,0.0,290.28
4009,80,138,2023-02-09,28,4.67,0,0.0,130.76
4010,220,28,2024-11-11,4,5.66,0,0.0,22.64
4011,36,67,2023-10-15,25,5.97,0,0.0,149.25
4012,88,106,2024-01-08,5,2.4,10,1.2,10.8
4013,20,128,2023-11-04,20,2.72,15,8.16,46.24
4014,105,6,2023-12-02,2,6.87,0,0.0,13.74
4015,48,24,2024-09-09,9,3.29,10,2.96,26.65
4016,154,26,2023-04-08,24,6.08,0,0.0,145.92
4017,68,86,2023-07-07,21,1.95,0,0.0,40.95
4018,148,55,2023-03-22,38,4.98,20,37.85,151.39
4019,60,13,2024-07-17,18,2.0,0,0.0,36.0
4020,194,139,2024-12-30,6,3.29,20,3.95,15.79
4021,141,148,2023-11-01,45,6.89,10,31.0,279.05
4022,233,142,2023-04-13,43,2.93,0,0.0,125.99
4023,230,104,2023-11-16,49,3.8,0,0.0,186.2
4024,236,108,2023-12-08,6,3.2,15,2.88,16.32
4025,69,14,2023-04-07,9,7.5,0,0.0,67.5
4026,243,2,2023-02-13,7,8.55,5,2.99,56.86
4027,121,93,2023-04-20,26,1.69,10,4.39,39.55
4028,68,41,2023-09-11,38,1.95,10,7.41,66.69
4029,21,86,2024-10-26,11,6.52,0,0.0,71.72
4030,236,146,2023-04-17,45,3.2,20,28.8,115.2
4031,162,5,2024-12-26,31,8.62,0,0.0,267.22
4032,33,44,2024-11-29,48,4.21,20,40.42,161.66
4033,131,62,2024-11-28,27,8.53,0,0.0,230.31
4034,134,70,2023-07-12,37,6.96,20,51.5,206.02
4035,127,141,2024-03-16,16,1.68,0,0.0,26.88
4036,55,100,2024-06-24,13,4.78,20,12.43,49.71
4037,75,89,2024-08-27,9,8.76,5,3.94,74.9
4038,106,149,2023-09-13,19,5.29,0,0.0,100.51
4039,158,32,2023-09-19,46,8.19,5,18.84,357.9
4040,166,128,2024-02-20,1,7.24,0,0.0,7.24
4041,152,49,2024-12-08,48,3.18,0,0.0,152.64
4042,33,148,2024-10-18,12,4.21,20,10.1,40.42
4043,149,31,2023-05-16,43,5.33,0,0.0,229.19
4044,183,11,2023-02-17,15,8.29,0,0.0,124.35
4045,188,19,2023-05-17,44,3.58,5,7.88,149.64
4046,56,71,2023-01-03,8,2.41,10,1.93,17.35
4047,167,54,2024-12-13,46,6.19,0,0.0,284.74
4048,4,106,2023-07-31,7,5.92,0,0.0,41.44
4049,115,37,2024-10-25,10,4.23,15,6.35,35.95
4050,202,32,2024-02-25,24,5.93,0,0.0,142.32
4051,97,133,2024-03-30,44,2.49,0,0.0,109.56
4052,170,52,2023-07-31,41,2.54,0,0.0,104.14
4053,100,91,2024-11-12,13,6.08,20,15.81,63.23
4054,220,63,2023-10-08,32,5.66,5,9.06,172.06
4055,112,13,2024-03-19,17,8.58,0,0.0,145.86
4056,119,41,2023-03-03,4,8.43,20,6.74,26.98
4057,192,118,2023-07-28,34,7.15,0,0.0,243.1
4058,106,29,2023-10-18,19,5.29,0,0.0,100.51
4059,72,46,2023-01-15,28,4.97,20,27.83,111.33
4060,122,136,2024-04-10,5,7.36,10,3.68,33.12
4061,90,78,2024-04-05,42,4.64,0,0.0,194.88
4062,52,71,2023-10-04,31,3.49,5,5.41,102.78
4063,42,123,2023-05-17,15,1.52,5,1.14,21.66
4064,5,61,2024-01-29,42,2.2,5,4.62,87.78
4065,57,142,2023-05-29,33,4.03,15,19.95,113.04
4066,29,69,2024-06-18,47,8.13,0,0.0,382.11
4067,66,26,2024-11-05,18,4.15,20,14.94,59.76
4068,133,80,2023-01-21,48,2.31,5,5.54,105.34
4069,17,146,2023-10-17,7,1.84,0,0.0,12.88
4070,65,63,2024-07-23,49,2.93,15,21.54,122.03
4071,220,148,2024-10-04,34,5.66,0,0.0,192.44
4072,128,136,2023-01-21,1,3.96,0,0.0,3.96
4073,84,142,2023-12-16,27,5.88,10,15.88,142.88
4074,1,124,2023-04-22,13,1.69,0,0.0,21.97
4075,188,79,2024-03-11,47,3.58,20,33.65,134.61
4076,65,70,2024-10-05,38,2.93,0,0.0,111.34
4077,103,145,2023-04-09,37,3.48,0,0.0,128.76
4078,98,121,2023-09-08,40,8.09,0,0.0,323.6
4079,84,12,2024-04-27,22,5.88,0,0.0,129.36
4080,195,62,2024-05-19,35,5.72,0,0.0,200.2
4081,59,111,2024-12-07,36,6.8,0,0.0,244.8
4082,20,27,2023-08-25,37,2.72,0,0.0,100.64
4083,106,12,2024-02-27,14,5.29,5,3.7,70.36
4084,137,19,2024-07-15,7,3.41,15,3.58,20.29
4085,113,35,2023-08-08,15,5.59,15,12.58,71.27
4086,56,95,2023-09-20,7,2.41,0,0.0,16.87
4087,3,105,2024-10-20,8,6.57,0,0.0,52.56
4088,151,116,2023-12-15,14,2.2,0,0.0,30.8
4089,237,61,2023-04-06,40,1.61,0,0.0,64.4
4090,207,65,2024-10-06,39,1.59,10,6.2,55.81
4091,241,62,2024-12-06,3,5.02,5,0.75,14.31
4092,71,139,2024-12-13,11,2.55,15,4.21,23.84
4093,187,2,2023-08-10,32,4.91,20,31.42,125.7
4094,204,106,2023-04-01,22,7.46,0,0.0,164.12
4095,129,150,2023-10-12,15,4.13,10,6.2,55.75
4096,1,110,2024-01-01,45,1.69,0,0.0,76.05
4097,193,116,2023-06-18,36,7.79,15,42.07,238.37
4098,7,25,2023-01-22,41,3.15,10,12.91,116.24
4099,171,71,2023-06-10,13,6.7,0,0.0,87.1
4100,60,12,2023-07-20,47,2.0,0,0.0,94.0
4101,212,54,2023-10-30,13,4.98,0,0.0,64.74
4102,118,16,2023-08-20,43,8.79,5,18.9,359.07
4103,159,35,2023-07-29,3,3.14,0,0.0,9.42
4104,94,77,2023-06-07,44,3.87,5,8.51,161.77
4105,177,17,2024-01-23,11,5.07,5,2.79,52.98
4106,2,44,2024-06-29,24,3.17,0,0.0,76.08
4107,45,108,2023-06-11,7,2.64,0,0.0,18.48
4108,55,19,2023-04-22,10,4.78,5,2.39,45.41
4109,112,59,2023-06-20,45,8.58,20,77.22,308.88
4110,69,134,2024-11-24,46,7.5,10,34.5,310.5
4111,136,150,2023-06-11,22,4.39,5,4.83,91.75
4112,213,137,2023-08-09,43,3.91,10,16.81,151.32
4113,115,109,2024-03-31,12,4.23,10,5.08,45.68
4114,72,81,2023-08-08,17,4.97,10,8.45,76.04
4115,238,6,2023-10-30,13,3.55,5,2.31,43.84
4116,97,138,2024-08-18,30,2.49,0,0.0,74.7
4117,30,33,2024-12-18,4,2.57,0,0.0,10.28
4118,137,29,2024-02-09,36,3.41,5,6.14,116.62
4119,233,149,2023-05-19,46,2.93,15,20.22,114.56
4120,14,133,2023-08-26,12,5.52,10,6.62,59.62
4121,205,33,2024-06-04,16,4.1,0,0.0,65.6
4122,220,140,2024-07-05,5,5.66,0,0.0,28.3
4123,142,22,2024-07-04,22,6.5,10,14.3,128.7
4124,24,67,2024-07-16,17,8.91,0,0.0,151.47
4125,35,46,2024-05-17,3,2.64,5,0.4,7.52
4126,218,53,2023-08-14,9,7.48,20,13.46,53.86
4127,179,23,2024-10-01,34,5.16,0,0.0,175.44
4128,114,19,2024-10-11,28,4.72,15,19.82,112.34
4129,140,21,2023-11-26,48,6.17,20,59.23,236.93
4130,118,43,2023-12-12,44,8.79,0,0.0,386.76
4131,8,9,2023-01-28,49,7.56,0,0.0,370.44
4132,199,7,2023-03-27,47,2.31,0,0.0,108.57
4133,83,43,2024-10-14,49,7.1,15,52.19,295.71
4134,150,21,2023-07-14,6,6.43,15,5.79,32.79
4135,124,26,2024-07-05,29,4.37,20,25.35,101.38
4136,166,96,2024-10-07,4,7.24,20,5.79,23.17
4137,192,7,2023-12-28,47,7.15,0,0.0,336.05
4138,81,98,2024-05-31,44,2.66,0,0.0,117.04
4139,166,75,2023-09-25,49,7.24,0,0.0,354.76
4140,41,22,2023-06-01,35,3.7,20,25.9,103.6
4141,154,148,2023-10-22,35,6.08,5,10.64,202.16
4142,126,134,2023-06-04,50,3.79,0,0.0,189.5
4143,45,74,2023-02-13,33,2.64,10,8.71,78.41
4144,81,98,2024-06-03,31,2.66,0,0.0,82.46
4145,112,120,2024-09-05,2,8.58,0,0.0,17.16
4146,13,1,2023-09-09,43,7.55,0,0.0,324.65
4147,97,89,2023-04-01,41,2.49,0,0.0,102.09
4148,93,133,2023-06-03,18,6.53,10,11.75,105.79
4149,104,97,2023-08-30,37,3.54,0,0.0,130.98
4150,106,39,2023-08-22,18,5.29,10,9.52,85.7
4151,83,95,2024-01-10,43,7.1,0,0.0,305.3
4152,80,44,2023-02-12,37,4.67,5,8.64,164.15
4153,142,11,2023-02-24,41,6.5,5,13.32,253.18
4154,105,54,2024-09-08,16,6.87,5,5.5,104.42
4155,220,143,2023-12-30,30,5.66,10,16.98,152.82
4156,202,5,2024-10-13,50,5.93,10,29.65,266.85
4157,241,135,2023-03-08,12,5.02,0,0.0,60.24
4158,16,69,2024-02-06,4,5.82,0,0.0,23.28
4159,65,136,2024-06-25,8,2.93,10,2.34,21.1
4160,190,2,2023-09-22,17,7.11,15,18.13,102.74
4161,220,46,2024-05-25,36,5.66,5,10.19,193.57
4162,226,64,2024-01-23,34,3.79,0,0.0,128.86
4163,184,49,2023-03-07,34,2.13,15,10.86,61.56
4164,103,69,2024-11-20,16,3.48,0,0.0,55.68
4165,17,37,2024-09-25,45,1.84,5,4.14,78.66
4166,174,76,2024-06-18,47,3.05,0,0.0,143.35
4167,147,79,2023-06-12,27,3.65,0,0.0,98.55
4168,6,63,2023-05-14,27,5.7,20,30.78,123.12
4169,95,136,2023-04-17,28,4.93,0,0.0,138.04
4170,80,65,2023-02-11,6,4.67,5,1.4,26.62
4171,211,100,2024-02-04,19,6.11,15,17.41,98.68
4172,41,91,2023-10-25,49,3.7,0,0.0,181.3
4173,222,11,2023-08-23,12,5.16,5,3.1,58.82
4174,185,95,2024-11-30,22,7.99,10,17.58,158.2
4175,48,76,2023-01-24,13,3.29,20,8.55,34.22
4176,172,22,2023-11-12,31,1.98,5,3.07,58.31
4177,106,72,2024-08-12,19,5.29,10,10.05,90.46
4178,209,136,2023-08-20,33,6.8,0,0.0,224.4
4179,188,28,2024-07-23,24,3.58,0,0.0,85.92
4180,179,129,2023-10-10,34,5.16,0,0.0,175.44
4181,85,35,2024-12-14,30,1.93,10,5.79,52.11
4182,16,88,2024-12-04,3,5.82,0,0.0,17.46
4183,164,15,2023-07-29,19,8.22,0,0.0,156.18
4184,235,56,2023-12-30,14,8.84,20,24.75,99.01
4185,50,135,2023-11-19,17,8.83,10,15.01,135.1
4186,227,32,2023-08-16,26,5.04,15,19.66,111.38
4187,207,37,2023-04-07,7,1.59,0,0.0,11.13
4188,183,117,2023-05-07,34,8.29,5,14.09,267.77
4189,140,13,2023-09-04,39,6.17,0,0.0,240.63
4190,152,24,2023-07-22,41,3.18,15,19.56,110.82
4191,127,56,2024-10-21,9,1.68,5,0.76,14.36
4192,83,58,2023-02-05,3,7.1,5,1.06,20.24
4193,186,20,2024-09-18,6,3.45,20,4.14,16.56
4194,195,130,2023-12-02,32,5.72,20,36.61,146.43
4195,100,25,2024-02-21,30,6.08,10,18.24,164.16
4196,200,142,2024-06-21,47,5.81,20,54.61,218.46
4197,229,3,2023-08-02,1,4.14,0,0.0,4.14
4198,211,7,2023-04-20,2,6.11,10,1.22,11.0
4199,86,107,2023-05-11,8,7.88,10,6.3,56.74
4200,215,135,2024-12-05,1,7.12,0,0.0,7.12
4201,97,86,2024-12-20,31,2.49,15,11.58,65.61
4202,128,68,2024-09-02,47,3.96,0,0.0,186.12
4203,31,107,2024-11-27,1,7.08,10,0.71,6.37
4204,55,101,2023-12-21,24,4.78,10,11.47,103.25
4205,35,15,2024-09-10,5,2.64,0,0.0,13.2
4206,19,32,2024-08-11,34,4.35,15,22.18,125.72
4207,74,28,2023-08-20,35,1.88,0,0.0,65.8
4208,60,102,2023-12-18,34,2.0,5,3.4,64.6
4209,215,7,2024-02-22,38,7.12,0,0.0,270.56
4210,50,44,2023-08-09,47,8.83,0,0.0,415.01
4211,156,130,2023-09-03,10,6.88,0,0.0,68.8
4212,116,71,2024-03-04,22,3.07,0,0.0,67.54
4213,20,24,2024-12-13,17,2.72,0,0.0,46.24
4214,191,76,2024-07-02,9,3.18,10,2.86,25.76
4215,105,11,2023-01-22,24,6.87,15,24.73,140.15
4216,200,87,2024-02-09,16,5.81,5,4.65,88.31
4217,110,112,2024-06-15,48,7.05,0,0.0,338.4
4218,178,25,2023-05-12,8,7.14,15,8.57,48.55
4219,110,5,2023-02-26,3,7.05,0,0.0,21.15
4220,134,53,2024-02-12,24,6.96,5,8.35,158.69
4221,227,23,2024-01-31,49,5.04,0,0.0,246.96
4222,40,117,2023-08-06,5,7.26,0,0.0,36.3
4223,26,45,2023-09-18,50,7.66,0,0.0,383.0
4224,230,88,2024-03-16,23,3.8,0,0.0,87.4
4225,131,141,2024-08-08,12,8.53,5,5.12,97.24
4226,28,125,2024-05-11,41,3.09,20,25.34,101.35
4227,109,144,2024-09-28,42,6.27,0,0.0,263.34
4228,54,135,2023-02-11,17,6.84,0,0.0,116.28
4229,30,62,2023-01-06,20,2.57,10,5.14,46.26
4230,204,136,2023-07-18,29,7.46,20,43.27,173.07
4231,88,77,2024-11-14,16,2.4,5,1.92,36.48
4232,234,141,2023-05-20,48,3.57,10,17.14,154.22
4233,105,12,2024-10-22,14,6.87,0,0.0,96.18
4234,96,32,2024-11-14,4,2.05,0,0.0,8.2
4235,95,116,2023-01-19,45,4.93,15,33.28,188.57
4236,156,13,2024-08-01,33,6.88,0,0.0,227.04
4237,149,17,2024-08-10,19,5.33,0,0.0,101.27
4238,47,5,2023-09-19,46,2.34,5,5.38,102.26
4239,150,43,2024-09-04,26,6.43,20,33.44,133.74
4240,181,147,2024-03-06,40,6.51,15,39.06,221.34
4241,197,147,2024-11-03,25,6.04,20,30.2,120.8
4242,76,142,2024-09-06,42,4.54,10,19.07,171.61
4243,191,117,2023-10-30,6,3.18,10,1.91,17.17
4244,38,138,2024-01-29,24,8.77,10,21.05,189.43
4245,164,146,2023-12-05,16,8.22,0,0.0,131.52
4246,145,27,2024-05-27,19,6.57,0,0.0,124.83
4247,228,80,2023-07-19,37,4.69,10,17.35,156.18
4248,45,49,2023-08-17,7,2.64,0,0.0,18.48
4249,76,37,2024-02-18,50,4.54,5,11.35,215.65
4250,145,144,2024-09-29,4,6.57,5,1.31,24.97
4251,180,6,2023-06-08,36,5.14,5,9.25,175.79
4252,102,31,2024-03-03,30,8.48,20,50.88,203.52
4253,229,8,2023-06-28,42,4.14,5,8.69,165.19
4254,192,56,2023-08-22,20,7.15,10,14.3,128.7
4255,134,57,2024-11-09,21,6.96,15,21.92,124.24
4256,155,93,2024-06-16,42,4.6,0,0.0,193.2
4257,36,144,2023-10-19,49,5.97,0,0.0,292.53
4258,212,1,2024-11-10,23,4.98,5,5.73,108.81
4259,31,37,2024-09-16,45,7.08,10,31.86,286.74
4260,112,88,2023-05-31,2,8.58,10,1.72,15.44
4261,104,92,2023-05-31,35,3.54,15,18.59,105.31
4262,112,69,2024-07-17,6,8.58,20,10.3,41.18
4263,98,147,2024-02-21,25,8.09,0,0.0,202.25
4264,162,19,2024-07-29,14,8.62,0,0.0,120.68
4265,124,110,2024-12-03,7,4.37,15,4.59,26.0
4266,226,38,2024-06-25,50,3.79,0,0.0,189.5
4267,81,147,2023-05-04,22,2.66,20,11.7,46.82
4268,65,50,2024-02-13,50,2.93,0,0.0,146.5
4269,139,39,2023-11-15,16,4.23,10,6.77,60.91
4270,218,131,2023-02-11,18,7.48,15,20.2,114.44
4271,219,8,2023-08-18,11,8.09,5,4.45,84.54
4272,1,2,2024-06-10,43,1.69,20,14.53,58.14
4273,112,101,2023-02-26,25,8.58,0,0.0,214.5
4274,30,100,2023-03-18,33,2.57,0,0.0,84.81
4275,21,50,2023-01-27,40,6.52,0,0.0,260.8
4276,13,17,2023-02-27,25,7.55,10,18.88,169.87
4277,157,72,2024-10-06,6,4.49,0,0.0,26.94
4278,156,19,2023-02-25,48,6.88,0,0.0,330.24
4279,117,105,2024-10-06,50,4.15,0,0.0,207.5
4280,134,51,2024-10-19,38,6.96,5,13.22,251.26
4281,106,37,2024-01-13,4,5.29,15,3.17,17.99
4282,57,72,2024-05-22,18,4.03,0,0.0,72.54
4283,113,114,2024-02-05,39,5.59,0,0.0,218.01
4284,42,15,2023-05-24,46,1.52,5,3.5,66.42
4285,186,104,2024-02-26,49,3.45,20,33.81,135.24
4286,172,34,2023-12-19,39,1.98,0,0.0,77.22
4287,5,143,2024-05-18,6,2.2,15,1.98,11.22
4288,186,122,2023-06-14,25,3.45,0,0.0,86.25
4289,145,18,2023-09-27,50,6.57,20,65.7,262.8
4290,6,102,2024-06-30,34,5.7,15,29.07,164.73
4291,68,18,2023-07-27,13,1.95,0,0.0,25.35
4292,117,60,2023-11-18,6,4.15,0,0.0,24.9
4293,92,44,2024-02-15,13,3.29,0,0.0,42.77
4294,28,120,2024-04-20,35,3.09,0,0.0,108.15
4295,3,53,2023-04-15,11,6.57,15,10.84,61.43
4296,21,42,2023-04-26,1,6.52,5,0.33,6.19
4297,57,109,2024-06-09,16,4.03,20,12.9,51.58
4298,172,82,2024-05-22,9,1.98,5,0.89,16.93
4299,140,147,2023-05-05,23,6.17,5,7.1,134.81
4300,49,56,2024-11-14,29,2.14,0,0.0,62.06
4301,140,76,2024-08-29,20,6.17,0,0.0,123.4
4302,13,44,2023-02-18,38,7.55,0,0.0,286.9
4303,37,102,2023-02-14,19,5.96,10,11.32,101.92
4304,210,25,2023-10-19,28,7.0,0,0.0,196.0
4305,14,61,2024-11-29,29,5.52,0,0.0,160.08
4306,65,27,2024-07-01,26,2.93,5,3.81,72.37
4307,28,37,2024-05-26,30,3.09,15,13.9,78.8
4308,171,132,2023-03-18,11,6.7,0,0.0,73.7
4309,4,42,2024-05-18,41,5.92,0,0.0,242.72
4310,229,138,2024-10-05,12,4.14,0,0.0,49.68
4311,50,67,2023-06-25,34,8.83,5,15.01,285.21
4312,147,140,2024-05-18,22,3.65,15,12.04,68.26
4313,201,113,2024-03-12,15,8.55,20,25.65,102.6
4314,222,60,2023-04-28,35,5.16,0,0.0,180.6
4315,218,132,2024-11-28,12,7.48,10,8.98,80.78
4316,82,105,2023-08-23,2,8.76,0,0.0,17.52
4317,147,116,2024-05-19,48,3.65,0,0.0,175.2
4318,202,140,2024-03-14,47,5.93,15,41.81,236.9
4319,104,31,2024-12-17,30,3.54,5,5.31,100.89
4320,16,104,2024-02-19,32,5.82,0,0.0,186.24
4321,133,38,2023-01-03,1,2.31,0,0.0,2.31
4322,97,139,2024-11-05,10,2.49,0,0.0,24.9
4323,216,44,2024-10-06,12,4.02,0,0.0,48.24
4324,90,84,2023-03-30,44,4.64,0,0.0,204.16
4325,101,94,2023-12-10,1,6.5,20,1.3,5.2
4326,139,115,2023-09-29,7,4.23,15,4.44,25.17
4327,104,146,2023-03-16,10,3.54,15,5.31,30.09
4328,134,45,2023-05-23,5,6.96,10,3.48,31.32
4329,84,146,2024-08-31,26,5.88,5,7.64,145.24
4330,11,143,2024-11-29,38,2.19,10,8.32,74.9
4331,69,61,2024-09-15,28,7.5,10,21.0,189.0
4332,139,74,2023-01-17,35,4.23,20,29.61,118.44
4333,41,33,2023-12-05,3,3.7,20,2.22,8.88
4334,205,9,2023-08-24,39,4.1,15,23.98,135.92
4335,170,139,2024-09-04,28,2.54,15,10.67,60.45
4336,184,65,2024-10-25,33,2.13,0,0.0,70.29
4337,34,77,2024-09-16,39,2.18,0,0.0,85.02
4338,132,142,2024-10-24,41,2.84,0,0.0,116.44
4339,22,73,2024-10-03,23,6.06,5,6.97,132.41
4340,140,130,2023-02-06,30,6.17,20,37.02,148.08
4341,178,113,2023-07-03,6,7.14,0,0.0,42.84
4342,61,140,2024-02-04,26,2.03,5,2.64,50.14
4343,123,51,2024-11-03,35,3.5,20,24.5,98.0
4344,48,7,2023-10-09,40,3.29,5,6.58,125.02
4345,98,20,2024-10-04,40,8.09,0,0.0,323.6
4346,170,119,2024-06-28,32,2.54,10,8.13,73.15
4347,127,99,2024-09-30,35,1.68,0,0.0,58.8
4348,148,112,2023-06-07,33,4.98,5,8.22,156.12
4349,215,34,2024-08-13,21,7.12,10,14.95,134.57
4350,51,127,2024-10-20,48,2.46,0,0.0,118.08
4351,137,82,2023-01-01,44,3.41,10,15.0,135.04
4352,103,48,2023-09-01,44,3.48,15,22.97,130.15
4353,95,14,2023-01-31,45,4.93,0,0.0,221.85
4354,170,93,2024-01-26,49,2.54,5,6.22,118.24
4355,187,85,2024-08-05,44,4.91,5,10.8,205.24
4356,10,8,2023-06-21,44,2.66,0,0.0,117.04
4357,72,139,2023-12-17,12,4.97,20,11.93,47.71
4358,219,96,2023-07-06,18,8.09,0,0.0,145.62
4359,240,135,2024-08-30,26,2.27,5,2.95,56.07
4360,101,51,2024-09-18,9,6.5,0,0.0,58.5
4361,76,48,2024-10-11,41,4.54,0,0.0,186.14
4362,35,137,2023-10-03,48,2.64,10,12.67,114.05
4363,203,101,2023-07-19,15,2.26,20,6.78,27.12
4364,140,147,2024-02-19,7,6.17,0,0.0,43.19
4365,43,67,2024-11-27,6,8.78,15,7.9,44.78
4366,235,84,2023-12-12,12,8.84,10,10.61,95.47
4367,185,124,2024-02-03,12,7.99,0,0.0,95.88
4368,43,148,2024-08-26,11,8.78,5,4.83,91.75
4369,57,57,2024-09-14,22,4.03,10,8.87,79.79
4370,201,95,2024-05-31,7,8.55,0,0.0,59.85
4371,28,144,2024-01-14,46,3.09,5,7.11,135.03
4372,94,7,2024-06-15,42,3.87,5,8.13,154.41
4373,68,99,2023-01-17,36,1.95,0,0.0,70.2
4374,157,83,2024-11-27,49,4.49,5,11.0,209.01
4375,74,67,2023-07-18,15,1.88,0,0.0,28.2
4376,79,31,2024-08-13,44,8.44,10,37.14,334.22
4377,20,29,2024-05-10,31,2.72,10,8.43,75.89
4378,43,13,2024-12-22,13,8.78,10,11.41,102.73
4379,86,149,2023-02-08,16,7.88,0,0.0,126.08
4380,23,94,2023-11-11,14,2.72,5,1.9,36.18
